Date,ID,Customer_Name,Product_ID,Product,Sales
5/20/19,C246,Fred Evans,949632246-8,Azure Consulting,821
6/26/19,C149,Todd Price,094714157-X,Consulting,127
11/6/19,C111,Howard Morgan,782417101-9,AWS Consulting,192
12/9/19,C209,Juan Ramirez,281914369-5,Web Hosting,347
7/17/19,C074,Eugene Sims,733547075-7,Web Design,242
10/24/19,C180,Juan Scott,733547075-7,Web Design,152
9/17/19,C218,Sean Alexander,271951398-9,Power BI Consulting,597
1/23/19,C136,Jeremy Allen,733547075-7,Web Design,887
4/17/19,C141,Henry Reyes,782417101-9,AWS Consulting,476
6/10/19,C241,Michael Allen,941254104-X,Element Training,25
6/6/19,C108,Gerald Henry,094714157-X,Consulting,480
5/10/19,C053,David Nguyen,271951398-9,Power BI Consulting,38
4/27/19,C115,Brian Taylor,788959641-3,Networking,985
11/19/19,C157,Aaron Johnson,847676762-5,Linux Consulting,933
10/5/19,C119,Thomas Duncan,271951398-9,Power BI Consulting,509
8/13/19,C016,Phillip Peters,788959641-3,Networking,762
1/19/19,C042,Nicholas Cunningham,847676762-5,Linux Consulting,551
6/5/19,C203,Gregory Boyd,281914369-5,Web Hosting,210
3/8/19,C038,Roger Alexander,733547075-7,Web Design,162
6/18/19,C151,Antonio Morris,788959641-3,Networking,761
6/5/19,C021,Paul Larson,941254104-X,Element Training,977
10/21/19,C231,Gary Baker,941254104-X,Element Training,854
10/15/19,C129,Roy Shaw,094714157-X,Consulting,563
9/4/19,C215,Joseph Lopez,847676762-5,Linux Consulting,652
12/1/19,C206,Eric Shaw,542176934-8,Financial Reporting,227
3/3/19,C186,Henry Stanley,788959641-3,Networking,691
6/6/19,C110,Samuel Price,094714157-X,Consulting,693
10/12/19,C010,Bobby Burton,782417101-9,AWS Consulting,609
10/13/19,C092,Wayne Ortiz,271951398-9,Power BI Consulting,540
4/20/19,C159,Steven Howard,271951398-9,Power BI Consulting,420
2/6/19,C055,Jose Williams,094714157-X,Consulting,719
11/5/19,C126,Nicholas Williamson,094714157-X,Consulting,193
8/8/19,C221,Ryan Ford,782417101-9,AWS Consulting,108
1/13/19,C243,Earl Franklin,094714157-X,Consulting,139
7/30/19,C027,Chris Armstrong,949632246-8,Azure Consulting,659
8/8/19,C124,Thomas Gonzales,782417101-9,AWS Consulting,391
1/6/19,C024,Adam Hernandez,281914369-5,Web Hosting,688
12/30/19,C194,Lawrence Sanchez,847676762-5,Linux Consulting,27
4/28/19,C055,Jose Williams,542176934-8,Financial Reporting,275
9/26/19,C197,Peter Castillo,941254104-X,Element Training,996
10/8/19,C187,Christopher Wright,788959641-3,Networking,756
7/13/19,C205,Daniel Carroll,847676762-5,Linux Consulting,307
8/9/19,C170,Jason Diaz,782417101-9,AWS Consulting,194
6/27/19,C008,Ernest Rivera,094714157-X,Consulting,192
12/14/19,C093,Gerald Rogers,733547075-7,Web Design,669
11/29/19,C169,Johnny Butler,542176934-8,Financial Reporting,456
11/29/19,C242,Philip Crawford,782417101-9,AWS Consulting,324
6/21/19,C223,Scott Mills,094714157-X,Consulting,274
7/15/19,C061,Carlos Martinez,847676762-5,Linux Consulting,231
10/19/19,C068,Todd Davis,281914369-5,Web Hosting,636
7/28/19,C152,Michael Lane,941254104-X,Element Training,490
10/4/19,C165,Benjamin Carter,941254104-X,Element Training,851
2/15/19,C233,Justin Butler,788959641-3,Networking,423
12/11/19,C149,Todd Price,542176934-8,Financial Reporting,418
8/28/19,C024,Adam Hernandez,949632246-8,Azure Consulting,319
3/13/19,C004,Dennis Morris,271951398-9,Power BI Consulting,159
12/23/19,C051,Carlos Miller,542176934-8,Financial Reporting,474
2/17/19,C130,Keith Murphy,542176934-8,Financial Reporting,701
2/12/19,C001,Jesse Evans,271951398-9,Power BI Consulting,365
1/1/19,C118,Sean Olson,733547075-7,Web Design,523
4/8/19,C169,Johnny Butler,949632246-8,Azure Consulting,88
5/24/19,C039,Anthony Berry,782417101-9,AWS Consulting,968
3/4/19,C081,Eric Ward,782417101-9,AWS Consulting,525
7/27/19,C263,Jesse Alvarez,949632246-8,Azure Consulting,348
8/12/19,C221,Ryan Ford,788959641-3,Networking,925
6/16/19,C069,Nicholas Stanley,941254104-X,Element Training,709
12/14/19,C027,Chris Armstrong,542176934-8,Financial Reporting,672
7/28/19,C115,Brian Taylor,094714157-X,Consulting,77
10/27/19,C074,Eugene Sims,941254104-X,Element Training,491
6/12/19,C240,Carlos Hunt,941254104-X,Element Training,114
5/25/19,C126,Nicholas Williamson,094714157-X,Consulting,546
4/8/19,C150,Gregory Ramirez,271951398-9,Power BI Consulting,552
12/3/19,C095,Frank Mason,847676762-5,Linux Consulting,979
11/3/19,C123,Jeremy Peterson,788959641-3,Networking,23
5/17/19,C170,Jason Diaz,949632246-8,Azure Consulting,873
2/2/19,C214,Wayne Gordon,542176934-8,Financial Reporting,640
6/4/19,C173,Adam Wheeler,094714157-X,Consulting,700
9/3/19,C207,Carl Anderson,542176934-8,Financial Reporting,167
2/6/19,C090,Brian Warren,782417101-9,AWS Consulting,803
6/23/19,C004,Dennis Morris,941254104-X,Element Training,987
10/31/19,C109,Craig Reyes,788959641-3,Networking,476
12/29/19,C177,Todd Watson,094714157-X,Consulting,594
10/2/19,C123,Jeremy Peterson,733547075-7,Web Design,503
12/9/19,C144,Louis Johnston,542176934-8,Financial Reporting,170
6/2/19,C089,Patrick Rivera,094714157-X,Consulting,468
7/20/19,C152,Michael Lane,949632246-8,Azure Consulting,391
5/20/19,C255,Gregory Porter,281914369-5,Web Hosting,71
5/27/19,C165,Benjamin Carter,271951398-9,Power BI Consulting,906
3/25/19,C156,Joshua Anderson,941254104-X,Element Training,190
10/7/19,C148,Jerry Andrews,782417101-9,AWS Consulting,589
1/14/19,C260,Edward Walker,949632246-8,Azure Consulting,649
10/9/19,C235,Mark Simmons,542176934-8,Financial Reporting,807
5/10/19,C023,Dennis Ruiz,094714157-X,Consulting,732
12/5/19,C129,Roy Shaw,949632246-8,Azure Consulting,432
3/3/19,C066,Matthew Lewis,788959641-3,Networking,886
10/8/19,C060,Thomas Sims,094714157-X,Consulting,64
6/14/19,C252,Roger Tucker,281914369-5,Web Hosting,360
8/25/19,C126,Nicholas Williamson,542176934-8,Financial Reporting,767
4/4/19,C186,Henry Stanley,949632246-8,Azure Consulting,509
1/2/19,C224,Andrew Butler,788959641-3,Networking,538
6/27/19,C098,Louis White,542176934-8,Financial Reporting,173
7/24/19,C162,John Robertson,271951398-9,Power BI Consulting,810
9/18/19,C109,Craig Reyes,949632246-8,Azure Consulting,215
4/24/19,C169,Johnny Butler,782417101-9,AWS Consulting,198
10/13/19,C136,Jeremy Allen,094714157-X,Consulting,196
4/10/19,C235,Mark Simmons,788959641-3,Networking,60
1/7/19,C182,Harold Matthews,094714157-X,Consulting,831
4/26/19,C186,Henry Stanley,271951398-9,Power BI Consulting,554
4/6/19,C230,Larry Ray,733547075-7,Web Design,617
8/1/19,C114,Juan Perez,281914369-5,Web Hosting,465
2/6/19,C133,Jose Riley,542176934-8,Financial Reporting,747
4/13/19,C058,David Ford,281914369-5,Web Hosting,603
12/20/19,C192,Sean Vasquez,788959641-3,Networking,335
11/29/19,C243,Earl Franklin,949632246-8,Azure Consulting,973
1/1/19,C027,Chris Armstrong,949632246-8,Azure Consulting,477
2/28/19,C130,Keith Murphy,733547075-7,Web Design,832
11/2/19,C252,Roger Tucker,733547075-7,Web Design,653
1/10/19,C085,Ralph Kelley,782417101-9,AWS Consulting,193
9/28/19,C239,Walter Woods,281914369-5,Web Hosting,585
12/13/19,C084,Richard Hudson,542176934-8,Financial Reporting,593
9/15/19,C004,Dennis Morris,847676762-5,Linux Consulting,386
12/23/19,C216,Jonathan Freeman,271951398-9,Power BI Consulting,263
6/22/19,C175,Wayne Rodriguez,782417101-9,AWS Consulting,840
4/1/19,C138,Daniel Fernandez,094714157-X,Consulting,634
7/30/19,C055,Jose Williams,542176934-8,Financial Reporting,51
4/24/19,C011,Bruce Porter,271951398-9,Power BI Consulting,192
11/15/19,C217,Jimmy Harper,949632246-8,Azure Consulting,606
2/5/19,C216,Jonathan Freeman,847676762-5,Linux Consulting,967
2/22/19,C061,Carlos Martinez,733547075-7,Web Design,405
7/10/19,C128,Richard Cunningham,542176934-8,Financial Reporting,220
10/9/19,C050,Shawn Torres,788959641-3,Networking,444
1/21/19,C229,Brandon Wright,941254104-X,Element Training,949
7/18/19,C239,Walter Woods,094714157-X,Consulting,255
10/1/19,C066,Matthew Lewis,733547075-7,Web Design,552
1/22/19,C210,Samuel Palmer,782417101-9,AWS Consulting,48
7/11/19,C163,Keith Schmidt,271951398-9,Power BI Consulting,578
5/20/19,C055,Jose Williams,542176934-8,Financial Reporting,398
9/27/19,C253,Clarence Austin,782417101-9,AWS Consulting,328
10/25/19,C017,James Castillo,847676762-5,Linux Consulting,343
5/1/19,C229,Brandon Wright,949632246-8,Azure Consulting,86
12/31/19,C141,Henry Reyes,281914369-5,Web Hosting,941
1/16/19,C261,Raymond Allen,281914369-5,Web Hosting,766
9/13/19,C049,Donald Reynolds,941254104-X,Element Training,925
7/19/19,C031,George Lewis,941254104-X,Element Training,746
12/23/19,C058,David Ford,271951398-9,Power BI Consulting,819
6/19/19,C241,Michael Allen,542176934-8,Financial Reporting,702
8/8/19,C199,Eugene Cunningham,847676762-5,Linux Consulting,688
8/1/19,C164,Stephen Andrews,271951398-9,Power BI Consulting,48
12/1/19,C075,Paul Chapman,949632246-8,Azure Consulting,516
10/13/19,C053,David Nguyen,094714157-X,Consulting,220
7/9/19,C180,Juan Scott,542176934-8,Financial Reporting,665
6/30/19,C196,Jeremy Porter,281914369-5,Web Hosting,846
6/9/19,C128,Richard Cunningham,733547075-7,Web Design,113
9/4/19,C046,Douglas Tucker,941254104-X,Element Training,611
9/15/19,C081,Eric Ward,281914369-5,Web Hosting,234
8/2/19,C133,Jose Riley,788959641-3,Networking,156
6/19/19,C144,Louis Johnston,271951398-9,Power BI Consulting,529
12/13/19,C055,Jose Williams,094714157-X,Consulting,645
1/23/19,C213,Martin Berry,542176934-8,Financial Reporting,452
3/19/19,C115,Brian Taylor,271951398-9,Power BI Consulting,757
9/22/19,C182,Harold Matthews,281914369-5,Web Hosting,110
12/25/19,C051,Carlos Miller,941254104-X,Element Training,937
10/11/19,C220,Carl Collins,847676762-5,Linux Consulting,754
11/19/19,C171,Peter Cook,542176934-8,Financial Reporting,480
7/10/19,C108,Gerald Henry,271951398-9,Power BI Consulting,276
6/3/19,C060,Thomas Sims,847676762-5,Linux Consulting,719
3/19/19,C108,Gerald Henry,733547075-7,Web Design,812
7/26/19,C041,Shawn Wallace,733547075-7,Web Design,374
10/2/19,C124,Thomas Gonzales,847676762-5,Linux Consulting,637
2/22/19,C151,Antonio Morris,281914369-5,Web Hosting,734
1/19/19,C013,Bruce Butler,782417101-9,AWS Consulting,668
4/13/19,C120,Juan Lawrence,782417101-9,AWS Consulting,371
3/3/19,C047,Roy Rice,542176934-8,Financial Reporting,232
6/17/19,C228,Raymond Fields,941254104-X,Element Training,489
9/5/19,C044,Samuel Fowler,941254104-X,Element Training,140
12/5/19,C096,George Stanley,542176934-8,Financial Reporting,98
11/21/19,C238,Terry Payne,733547075-7,Web Design,979
7/23/19,C147,Louis Torres,847676762-5,Linux Consulting,668
11/1/19,C189,Ryan Taylor,941254104-X,Element Training,431
5/10/19,C024,Adam Hernandez,733547075-7,Web Design,914
3/8/19,C223,Scott Mills,788959641-3,Networking,580
3/22/19,C164,Stephen Andrews,949632246-8,Azure Consulting,873
6/30/19,C021,Paul Larson,788959641-3,Networking,96
9/11/19,C146,Russell Boyd,094714157-X,Consulting,346
6/16/19,C011,Bruce Porter,271951398-9,Power BI Consulting,380
10/6/19,C138,Daniel Fernandez,271951398-9,Power BI Consulting,562
1/6/19,C053,David Nguyen,941254104-X,Element Training,86
12/10/19,C260,Edward Walker,847676762-5,Linux Consulting,507
7/20/19,C165,Benjamin Carter,271951398-9,Power BI Consulting,725
4/1/19,C103,Samuel Stewart,847676762-5,Linux Consulting,228
7/10/19,C258,Daniel Perry,847676762-5,Linux Consulting,209
10/10/19,C192,Sean Vasquez,094714157-X,Consulting,77
3/24/19,C096,George Stanley,788959641-3,Networking,487
12/7/19,C131,Bruce Harris,271951398-9,Power BI Consulting,865
7/22/19,C245,Anthony Parker,281914369-5,Web Hosting,734
8/23/19,C090,Brian Warren,271951398-9,Power BI Consulting,266
12/16/19,C109,Craig Reyes,941254104-X,Element Training,758
12/24/19,C250,Arthur Webb,949632246-8,Azure Consulting,730
12/15/19,C009,Victor Martinez,847676762-5,Linux Consulting,329
2/2/19,C239,Walter Woods,094714157-X,Consulting,230
12/5/19,C086,Joshua Williams,733547075-7,Web Design,941
5/23/19,C168,Benjamin Carpenter,281914369-5,Web Hosting,205
1/2/19,C242,Philip Crawford,733547075-7,Web Design,118
5/1/19,C164,Stephen Andrews,542176934-8,Financial Reporting,583
4/20/19,C087,Keith James,733547075-7,Web Design,972
3/29/19,C122,Benjamin Morgan,782417101-9,AWS Consulting,33
10/25/19,C060,Thomas Sims,094714157-X,Consulting,140
1/30/19,C163,Keith Schmidt,542176934-8,Financial Reporting,284
9/27/19,C217,Jimmy Harper,941254104-X,Element Training,845
2/5/19,C198,Victor Dean,542176934-8,Financial Reporting,780
12/24/19,C069,Nicholas Stanley,788959641-3,Networking,962
8/22/19,C014,Raymond Alexander,847676762-5,Linux Consulting,640
3/3/19,C047,Roy Rice,949632246-8,Azure Consulting,385
9/30/19,C262,Victor Lawson,094714157-X,Consulting,587
6/13/19,C231,Gary Baker,949632246-8,Azure Consulting,627
3/17/19,C109,Craig Reyes,949632246-8,Azure Consulting,718
10/17/19,C187,Christopher Wright,094714157-X,Consulting,239
2/23/19,C206,Eric Shaw,281914369-5,Web Hosting,21
9/6/19,C164,Stephen Andrews,847676762-5,Linux Consulting,674
6/21/19,C034,Joshua Little,733547075-7,Web Design,861
5/12/19,C258,Daniel Perry,733547075-7,Web Design,179
8/12/19,C001,Jesse Evans,733547075-7,Web Design,321
1/12/19,C034,Joshua Little,094714157-X,Consulting,643
6/8/19,C095,Frank Mason,281914369-5,Web Hosting,554
9/5/19,C076,Eric Armstrong,847676762-5,Linux Consulting,586
4/14/19,C082,Edward Wright,733547075-7,Web Design,893
5/22/19,C197,Peter Castillo,281914369-5,Web Hosting,660
6/28/19,C029,Joshua Bennett,281914369-5,Web Hosting,460
5/18/19,C119,Thomas Duncan,941254104-X,Element Training,261
10/30/19,C217,Jimmy Harper,271951398-9,Power BI Consulting,983
1/26/19,C119,Thomas Duncan,788959641-3,Networking,348
10/2/19,C141,Henry Reyes,949632246-8,Azure Consulting,789
12/7/19,C215,Joseph Lopez,542176934-8,Financial Reporting,362
5/23/19,C018,Benjamin Kim,542176934-8,Financial Reporting,612
12/16/19,C254,Christopher Miller,788959641-3,Networking,931
8/19/19,C138,Daniel Fernandez,733547075-7,Web Design,873
12/4/19,C137,Charles Bell,949632246-8,Azure Consulting,740
10/16/19,C050,Shawn Torres,782417101-9,AWS Consulting,776
11/23/19,C040,Frank Brown,542176934-8,Financial Reporting,710
8/30/19,C141,Henry Reyes,782417101-9,AWS Consulting,966
7/21/19,C002,Victor Ramos,542176934-8,Financial Reporting,448
12/26/19,C108,Gerald Henry,281914369-5,Web Hosting,946
4/27/19,C177,Todd Watson,094714157-X,Consulting,596
8/4/19,C174,Peter Wells,094714157-X,Consulting,360
5/28/19,C212,Wayne Gardner,733547075-7,Web Design,452
10/10/19,C191,Nicholas Ward,281914369-5,Web Hosting,742
3/2/19,C226,Billy Kennedy,281914369-5,Web Hosting,80
9/7/19,C256,Aaron Moreno,788959641-3,Networking,644
6/24/19,C139,Russell Bailey,733547075-7,Web Design,701
9/26/19,C225,Eric Moore,949632246-8,Azure Consulting,861
12/28/19,C225,Eric Moore,733547075-7,Web Design,311
5/1/19,C022,Joe Hanson,094714157-X,Consulting,390
6/7/19,C037,Paul Holmes,733547075-7,Web Design,392
6/13/19,C118,Sean Olson,542176934-8,Financial Reporting,342
5/17/19,C007,Anthony Simpson,542176934-8,Financial Reporting,560
11/7/19,C257,Charles Montgomery,941254104-X,Element Training,867
2/10/19,C129,Roy Shaw,941254104-X,Element Training,437
12/9/19,C142,Phillip Harvey,281914369-5,Web Hosting,929
7/23/19,C151,Antonio Morris,941254104-X,Element Training,807
8/1/19,C028,Stephen Payne,094714157-X,Consulting,236
4/25/19,C014,Raymond Alexander,281914369-5,Web Hosting,286
5/19/19,C068,Todd Davis,941254104-X,Element Training,894
5/2/19,C116,Brandon Martin,949632246-8,Azure Consulting,653
3/18/19,C182,Harold Matthews,733547075-7,Web Design,733
10/21/19,C255,Gregory Porter,271951398-9,Power BI Consulting,891
1/17/19,C200,Jack Phillips,782417101-9,AWS Consulting,881
3/11/19,C121,Willie Day,782417101-9,AWS Consulting,441
5/4/19,C084,Richard Hudson,949632246-8,Azure Consulting,414
7/29/19,C074,Eugene Sims,542176934-8,Financial Reporting,58
7/8/19,C119,Thomas Duncan,542176934-8,Financial Reporting,174
9/10/19,C190,Victor Rogers,542176934-8,Financial Reporting,655
4/30/19,C203,Gregory Boyd,847676762-5,Linux Consulting,827
5/12/19,C128,Richard Cunningham,782417101-9,AWS Consulting,800
2/18/19,C115,Brian Taylor,542176934-8,Financial Reporting,93
2/19/19,C061,Carlos Martinez,271951398-9,Power BI Consulting,590
5/13/19,C022,Joe Hanson,542176934-8,Financial Reporting,228
6/4/19,C069,Nicholas Stanley,281914369-5,Web Hosting,320
9/13/19,C057,Joe Rose,782417101-9,AWS Consulting,755
6/4/19,C211,Christopher Kim,094714157-X,Consulting,203
10/14/19,C235,Mark Simmons,847676762-5,Linux Consulting,768
7/17/19,C137,Charles Bell,949632246-8,Azure Consulting,815
6/7/19,C169,Johnny Butler,094714157-X,Consulting,45
3/21/19,C048,Patrick Graham,733547075-7,Web Design,253
9/5/19,C002,Victor Ramos,788959641-3,Networking,227
4/17/19,C168,Benjamin Carpenter,094714157-X,Consulting,906
3/2/19,C034,Joshua Little,281914369-5,Web Hosting,689
4/30/19,C121,Willie Day,281914369-5,Web Hosting,725
9/5/19,C064,Philip Wheeler,271951398-9,Power BI Consulting,681
7/23/19,C263,Jesse Alvarez,941254104-X,Element Training,70
10/22/19,C024,Adam Hernandez,271951398-9,Power BI Consulting,881
5/5/19,C181,Howard Lynch,949632246-8,Azure Consulting,470
1/28/19,C128,Richard Cunningham,281914369-5,Web Hosting,726
4/20/19,C197,Peter Castillo,271951398-9,Power BI Consulting,374
1/14/19,C172,Joshua Romero,788959641-3,Networking,864
7/14/19,C207,Carl Anderson,281914369-5,Web Hosting,50
2/13/19,C009,Victor Martinez,788959641-3,Networking,706
7/28/19,C213,Martin Berry,281914369-5,Web Hosting,598
4/6/19,C164,Stephen Andrews,847676762-5,Linux Consulting,920
12/26/19,C181,Howard Lynch,281914369-5,Web Hosting,885
8/12/19,C044,Samuel Fowler,733547075-7,Web Design,340
10/11/19,C039,Anthony Berry,542176934-8,Financial Reporting,426
10/28/19,C172,Joshua Romero,949632246-8,Azure Consulting,588
12/30/19,C188,Nicholas Morrison,733547075-7,Web Design,741
9/25/19,C258,Daniel Perry,281914369-5,Web Hosting,509
3/15/19,C076,Eric Armstrong,782417101-9,AWS Consulting,949
6/12/19,C194,Lawrence Sanchez,949632246-8,Azure Consulting,91
9/16/19,C058,David Ford,782417101-9,AWS Consulting,238
2/11/19,C122,Benjamin Morgan,782417101-9,AWS Consulting,398
10/4/19,C021,Paul Larson,941254104-X,Element Training,512
12/8/19,C230,Larry Ray,542176934-8,Financial Reporting,44
1/3/19,C130,Keith Murphy,271951398-9,Power BI Consulting,781
3/2/19,C216,Jonathan Freeman,847676762-5,Linux Consulting,752
1/7/19,C189,Ryan Taylor,782417101-9,AWS Consulting,612
2/23/19,C016,Phillip Peters,094714157-X,Consulting,426
8/26/19,C233,Justin Butler,733547075-7,Web Design,778
9/1/19,C016,Phillip Peters,949632246-8,Azure Consulting,526
6/22/19,C001,Jesse Evans,094714157-X,Consulting,278
3/3/19,C120,Juan Lawrence,094714157-X,Consulting,779
9/4/19,C055,Jose Williams,271951398-9,Power BI Consulting,924
7/30/19,C214,Wayne Gordon,949632246-8,Azure Consulting,638
1/18/19,C224,Andrew Butler,782417101-9,AWS Consulting,498
10/16/19,C228,Raymond Fields,281914369-5,Web Hosting,657
1/9/19,C097,Sean Black,281914369-5,Web Hosting,907
2/15/19,C107,Steven Young,094714157-X,Consulting,122
11/12/19,C019,Shawn Long,271951398-9,Power BI Consulting,64
3/16/19,C112,Jason Gray,788959641-3,Networking,308
6/11/19,C071,James Foster,542176934-8,Financial Reporting,285
